Study_ID,DOI,Design_Control_Burn_Pre_Post,Latitude,Longitude,Area_watershed,Area_unit,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,2/1/02,Burn,0,Individual,,,,,0.273279352,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,3/1/02,Burn,0,Individual,,,,,0.010121457,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,4/1/02,Burn,0,Individual,,,,,0.111336032,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,5/1/02,Burn,0,Individual,,,,,0.16194332,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,6/1/02,Burn,0,Individual,,,,,0.222672065,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,7/1/02,Burn,0,Individual,,,,,0.273279352,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,8/1/02,Burn,0,Individual,,,,,1.002024291,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,9/1/02,Burn,0,Individual,,,,,0.981781377,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,10/1/02,Burn,0,Individual,,,,,0.708502024,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,11/1/02,Burn,0,Individual,,,,,0.212550607,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,12/1/02,Burn,0,Individual,,,,,0.101214575,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,1/1/03,Burn,1,Individual,,,,,0.04048583,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,2/1/03,Burn,1,Individual,,,,,0.131578947,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,3/1/03,Burn,1,Individual,,,,,0.091093117,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,4/1/03,Burn,1,Individual,,,,,0.101214575,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,5/1/03,Burn,1,Individual,,,,,0.141700405,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,6/1/03,Burn,1,Individual,,,,,0.222672065,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,7/1/03,Burn,1,Individual,,,,,0.414979757,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,8/1/03,Burn,1,Individual,,,,,0.627530364,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,9/1/03,Burn,1,Individual,,,,,0.344129555,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,10/1/03,Burn,1,Individual,,,,,0.698380567,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,11/1/03,Burn,1,Individual,,,,,0.860323887,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,12/1/03,Burn,1,Individual,,,,,0.991902834,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,2/1/04,Burn,2,Individual,,,,,1.072874494,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,3/1/04,Burn,2,Individual,,,,,1.072874494,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,4/1/04,Burn,2,Individual,,,,,1.133603239,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,5/1/04,Burn,2,Individual,,,,,1.072874494,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,6/1/04,Burn,2,Individual,,,,,1.072874494,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,7/1/04,Burn,2,Individual,,,,,1.336032389,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,8/1/04,Burn,2,Individual,,,,,2.13562753,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,9/1/04,Burn,2,Individual,,,,,1.376518219,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,10/1/04,Burn,2,Individual,,,,,0.900809717,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,11/1/04,Burn,2,Individual,,,,,0.556680162,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,1/1/05,Burn,3,Individual,,,,,0.516194332,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,2/1/05,Burn,3,Individual,,,,,0.435222672,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,3/1/05,Burn,3,Individual,,,,,0.566801619,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,4/1/05,Burn,3,Individual,,,,,0.688259109,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,5/1/05,Burn,3,Individual,,,,,0.617408907,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,6/1/05,Burn,3,Individual,,,,,0.414979757,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,7/1/05,Burn,3,Individual,,,,,0.36437247,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,8/1/05,Burn,3,Individual,,,,,0.08097166,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,9/1/05,Burn,3,Individual,,,,,0.050607287,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,10/1/05,Burn,3,Individual,,,,,0.050607287,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,11/1/05,Burn,3,Individual,,,,,0.070850202,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,1/1/06,Burn,4,Individual,,,,,0.253036437,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,2/1/06,Burn,4,Individual,,,,,0.536437247,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,3/1/06,Burn,4,Individual,,,,,0.840080972,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,4/1/06,Burn,4,Individual,,,,,1.285425101,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,5/1/06,Burn,4,Individual,,,,,0.941295547,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,6/1/06,Burn,4,Individual,,,,,0.829959514,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,7/1/06,Burn,4,Individual,,,,,0.637651822,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,8/1/06,Burn,4,Individual,,,,,0.455465587,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_5,Dfb,High_Extent_2,9/1/06,Burn,4,Individual,,,,,0.394736842,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,10/1/06,Burn,0,Individual,,,,,0.010121457,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,1/1/02,Burn,0,Individual,,,,,0.020242915,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,2/1/02,Burn,0,Individual,,,,,0.131578947,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,3/1/02,Burn,0,Individual,,,,,0.182186235,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,4/1/02,Burn,0,Individual,,,,,0.111336032,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,5/1/02,Burn,0,Individual,,,,,0.070850202,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,6/1/02,Burn,0,Individual,,,,,0.101214575,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,7/1/02,Burn,0,Individual,,,,,0.08097166,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,8/1/02,Burn,0,Individual,,,,,2.074898785,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,9/1/02,Burn,0,Individual,,,,,0.698380567,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,10/1/02,Burn,0,Individual,,,,,0.20242915,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,11/1/02,Burn,0,Individual,,,,,0.12145749,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,12/1/02,Burn,0,Individual,,,,,0.030364372,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,2/1/03,Burn,1,Individual,,,,,0.131578947,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,3/1/03,Burn,1,Individual,,,,,0.091093117,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,4/1/03,Burn,1,Individual,,,,,0.212550607,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,5/1/03,Burn,1,Individual,,,,,0.222672065,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,6/1/03,Burn,1,Individual,,,,,0.334008097,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,7/1/03,Burn,1,Individual,,,,,0.597165992,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,8/1/03,Burn,1,Individual,,,,,1.659919028,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,9/1/03,Burn,1,Individual,,,,,0.799595142,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,10/1/03,Burn,1,Individual,,,,,0.344129555,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,11/1/03,Burn,1,Individual,,,,,0.394736842,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,2/1/04,Burn,2,Individual,,,,,0.48582996,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,3/1/04,Burn,2,Individual,,,,,0.495951417,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,4/1/04,Burn,2,Individual,,,,,0.475708502,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,5/1/04,Burn,2,Individual,,,,,0.647773279,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,6/1/04,Burn,2,Individual,,,,,0.607287449,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,7/1/04,Burn,2,Individual,,,,,0.657894737,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,8/1/04,Burn,2,Individual,,,,,2.358299595,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,9/1/04,Burn,2,Individual,,,,,2.0951417,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,10/1/04,Burn,2,Individual,,,,,0.030364372,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,11/1/04,Burn,2,Individual,,,,,1.730769231,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,12/1/04,Burn,2,Individual,,,,,1.346153846,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,1/1/05,Burn,3,Individual,,,,,1.153846154,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,2/1/05,Burn,3,Individual,,,,,1.356275304,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,3/1/05,Burn,3,Individual,,,,,1.234817814,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,4/1/05,Burn,3,Individual,,,,,1.052631579,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,5/1/05,Burn,3,Individual,,,,,1.093117409,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,6/1/05,Burn,3,Individual,,,,,0.698380567,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,7/1/05,Burn,3,Individual,,,,,0.263157895,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,8/1/05,Burn,3,Individual,,,,,0.16194332,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,1/1/06,Burn,4,Individual,,,,,0.131578947,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,2/1/06,Burn,4,Individual,,,,,0.293522267,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,3/1/06,Burn,4,Individual,,,,,0.637651822,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,4/1/06,Burn,4,Individual,,,,,0.981781377,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,5/1/06,Burn,4,Individual,,,,,1.346153846,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,6/1/06,Burn,4,Individual,,,,,1.862348178,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,7/1/06,Burn,4,Individual,,,,,1.639676113,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,8/1/06,Burn,4,Individual,,,,,1.680161943,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,9/1/06,Burn,4,Individual,,,,,1.447368421,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,10/1/06,Burn,4,Individual,,,,,1.174089069,mg_per_L_N,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,,,Site_6,Dfb,High_Extent_3,11/1/06,Burn,4,Individual,,,,,1.113360324,mg_per_L_N,,,Figure 5,
